2017 9   25  17  39  6.590     73.348    4.300     0.90      TDXZPFL   
2017 9   25  18  19  11.470    71.877    50.000    2.20      B9R6UG5   
2017 9   25  18  40  5.402     73.755    143.300   2.10      P1CKNY6   
2017 9   25  19  48  4.521     75.690    11.200    1.50      VZ0V8ZB   
2017 9   25  19  53  6.819     73.120    146.600   2.40      GS2THBL   
2017 9   25  21  1   3.467     76.434    131.000   1.80      3KM87W4   
2017 9   25  22  42  6.948     76.108    26.000    2.60      8CBCFW4   
2017 9   26  0   17  6.475     76.771    16.900    2.40      HW02N76   
2017 9   26  0   32  8.227     73.095    152.500   1.70      OLLFD94   
2017 9   26  0   33  6.793     73.143    142.000   1.80      02V3L27   
2017 9   26  0   43  6.618     74.118    4.000     1.10      0Z7NE35   
2017 9   26  0   54  6.816     73.064    138.700   1.40      2TE5VLI   
2017 9   26  1   15  6.788     73.109    138.800   1.80      4FI2Q4H   
2017 9   26  1   25  5.294     76.154    82.000    1.00      7G64I9F   
2017 9   26  1   30  6.770     73.114    144.600   1.50      2CQ4MX2   
2017 9   26  2   39  6.513     72.519    0.000     1.30      NMWYPV2   
2017 9   26  2   49  6.771     73.097    148.200   1.20      JEHFQ2O   
2017 9   26  2   53  6.792     73.092    150.800   1.70      CTZ0YBI   
2017 9   26  4   24  6.821     76.216    0.000     1.40      Z59ZR40   
2017 9   26  5   11  6.818     73.133    144.300   2.20      GY4NAVL   
2017 9   26  5   14  6.746     73.116    146.300   1.30      G7W7RR0   
2017 9   26  6   11  6.773     72.859    138.500   1.20      8IO51EZ   
2017 9   26  6   22  6.809     73.141    149.200   1.60      0CIDT94   
2017 9   26  6   23  3.848     76.241    121.800   1.10      EPOQNNH   
2017 9   26  6   29  3.466     76.846    63.300    1.40      YSQ7QVF   
2017 9   26  6   31  6.782     73.134    144.300   1.40      SE57TKK   
2017 9   26  7   2   6.797     73.144    149.400   2.10      5188TA6   
2017 9   26  7   15  5.080     76.254    88.000    1.50      T80RNXU   
2017 9   26  7   53  7.314     77.205    22.400    2.00      0GBFVO0   
2017 9   26  8   5   2.440     75.475    19.600    1.80      5I4QR9N   
2017 9   26  8   8   6.508     75.210    4.200     1.20      AZJHSSD   
2017 9   26  8   12  6.808     73.157    145.500   2.30      KRNAVX2   
2017 9   26  8   20  6.841     73.047    153.200   1.50      LOT98AL   
2017 9   26  8   24  6.736     73.035    151.000   1.10      LT8AMZO   
2017 9   26  10  2   4.772     76.120    94.000    1.60      D2C29HD   
2017 9   26  10  9   5.721     73.908    103.800   1.60      JJBX6NH   
2017 9   26  10  18  4.045     78.602    14.400    1.80      S1PW6HV   
2017 9   26  10  37  6.814     73.095    142.700   1.60      T97SDV0   
2017 9   26  11  38  6.772     73.122    140.000   1.60      UC6X1VL   
2017 9   26  12  7   6.789     73.127    147.900   2.10      QJ2I3MT   
2017 9   26  14  11  3.376     74.800    18.700    3.20      AM8Y8UC   
2017 9   26  14  11  3.413     74.808    23.000    3.10      7S4B6Z4   
2017 9   26  14  26  3.757     76.769    60.300    1.30      QD9Z7IA   
2017 9   26  14  51  6.720     77.698    15.100    2.40      O1C9YRV   
2017 9   26  14  53  6.810     73.146    144.700   2.10      FQ0CGIA   
2017 9   26  15  35  6.586     73.302    129.400   1.80      5A07AIR   
2017 9   26  16  26  10.608    73.541    7.200     2.30      R8480FT   
2017 9   26  16  39  10.602    73.546    4.000     2.60      F4XCR54   
2017 9   26  17  28  9.750     73.434    141.900   2.10      6B8MISF   
2017 9   26  17  46  6.822     73.123    143.900   1.60      KC58CCC   
2017 9   26  18  3   6.765     73.140    138.400   1.20      M318IOO   
2017 9   26  19  9   5.801     75.927    51.500    1.80      QRXZ60Y   
2017 9   26  19  32  6.801     73.129    146.600   2.30      VAWVDT9   
2017 9   26  21  24  6.627     74.094    4.400     1.80      M9O377T   
2017 9   26  23  14  6.827     73.135    145.300   2.60      L3VYM1B   
2017 9   27  0   17  4.197     76.114    0.000     0.80      Q72A78L   
2017 9   27  0   44  1.918     79.891    32.100    2.60      FW6OBK6   
2017 9   27  0   46  6.811     73.082    139.300   1.10      9Z4JOXJ   
2017 9   27  0   48  5.286     73.727    136.700   1.40      G7IILR7   
2017 9   27  1   2   6.795     73.113    151.700   2.30      3S1SO56   
2017 9   27  1   4   6.804     73.099    143.000   1.60      EI33A91   
2017 9   27  1   50  5.715     73.957    100.400   0.90      M35K8Z4   
2017 9   27  2   18  6.763     73.394    111.500   1.40      P0G8M6M   
2017 9   27  2   23  6.851     73.044    148.900   1.30      GAEWJRY   
2017 9   27  2   24  6.752     73.092    138.500   1.00      Q2MLZFZ   
2017 9   27  2   38  4.822     74.753    51.500    0.90      MG5RNEC   
2017 9   27  3   7   6.835     73.127    147.100   2.30      EJ7EX3V   
2017 9   27  3   47  6.835     73.126    152.200   1.80      XB8180F   
2017 9   27  4   32  1.925     79.202    24.800    1.80      BS6LUEY   
2017 9   27  4   33  5.344     74.423    7.900     1.10      P3IHYA1   
2017 9   27  4   43  6.782     73.120    138.000   1.50      KG3Y7D0   
2017 9   27  4   49  6.776     73.124    146.700   1.70      CCX81U6   
2017 9   27  5   10  4.746     76.258    40.000    1.30      LLCPOT1   
2017 9   27  5   31  5.366     75.922    18.800    1.20      OQ860OX   
2017 9   27  5   31  6.816     76.229    0.000     1.30      LX8C0HV   
2017 9   27  5   59  6.426     73.413    113.400   0.70      GVT7WP8   
2017 9   27  6   4   6.837     73.084    146.000   2.00      98NFBHO   
2017 9   27  6   25  6.827     73.172    146.100   1.20      W87Z5Q2   
2017 9   27  6   49  5.703     77.770    50.000    2.00      LIKHOCP   
2017 9   27  6   59  6.815     73.140    148.400   1.90      O7XL1JF   
2017 9   27  8   0   5.309     72.764    1.200     1.10      6UULI48   
2017 9   27  8   12  6.825     73.100    144.800   1.60      HHI5BSU   
2017 9   27  8   45  6.184     73.768    101.200   1.30      LZUSQEH   
2017 9   27  8   53  6.833     73.267    124.800   1.50      UOOFJ5S   
2017 9   27  9   2   12.641    73.197    32.100    2.00      C71JLI7   
2017 9   27  9   4   6.748     73.181    184.000   1.60      KD6R7YC   
2017 9   27  9   18  7.870     72.243    0.000     1.40      RV6YC1H   
2017 9   27  9   46  6.862     73.029    143.900   1.30      KR00DJG   
2017 9   27  9   56  6.824     73.014    141.200   1.10      8XXK8NS   
2017 9   27  9   56  6.809     73.155    147.200   1.40      V30K58I   
2017 9   27  10  56  3.735     76.899    22.600    1.30      8PDQAJZ   
2017 9   27  11  2   2.480     75.533    0.300     1.30      41OK771   
2017 9   27  11  22  6.837     73.133    147.000   1.50      P97TQDE   
2017 9   27  11  38  4.825     76.228    102.700   1.20      XFOIYT0   
2017 9   27  11  53  11.389    72.994    27.600    1.80      FRDSKU2   
2017 9   27  12  23  6.742     73.148    138.000   1.50      0JFP9IW   
2017 9   27  13  21  6.828     73.169    136.000   1.50      45NR39V   
2017 9   27  13  27  5.968     76.813    2.400     1.50      FNWE60Y   
2017 9   27  13  44  6.856     73.173    119.100   1.40      OOTEKNT   
2017 9   27  14  16  6.809     73.151    142.700   2.40      NV98I5A   
2017 9   27  14  43  6.780     73.143    143.300   1.80      O8SJE7E   
2017 9   27  14  52  6.812     73.105    141.500   2.00      YUUW9FQ   
2017 9   27  15  12  4.488     75.692    11.400    1.00      ZSSJAPJ   
2017 9   27  16  20  6.805     73.164    138.700   1.60      2DS8QGD   
2017 9   27  17  5   6.788     73.120    136.000   1.70      H9I5SXO   
2017 9   27  17  36  6.809     73.139    144.400   1.40      P7KUSZR   
2017 9   27  17  46  6.838     73.114    142.500   2.00      YU3ZTJS   
2017 9   27  18  58  6.759     73.161    143.800   1.40      LY7SB6U   
2017 9   27  19  15  5.967     73.768    118.300   2.20      64ZG1YW   
2017 9   27  20  7   6.861     76.617    0.000     1.80      60VY34S   
2017 9   27  20  18  6.346     76.481    0.000     2.40      276D4VO   
2017 9   27  21  51  7.381     72.022    2.100     3.50      SVUYQ9D   
2017 9   27  23  17  6.810     73.004    147.300   1.70      H7U8QHB   
2017 9   28  1   8   6.803     76.224    0.000     1.30      QBJJ0E8   
2017 9   28  1   15  6.753     73.136    140.500   1.60      OGET6S5   
2017 9   28  2   7   6.745     73.051    147.400   1.50      609UDG7   
2017 9   28  2   15  4.852     74.488    4.100     0.90      EAJIY5N   
2017 9   28  2   16  6.773     73.129    142.000   2.30      EAVORJO   
2017 9   28  2   21  6.818     73.139    146.000   2.90      0Y627IP   
2017 9   28  2   41  6.832     73.082    146.300   1.10      IB8P6B1   
2017 9   28  3   0   6.783     73.083    149.300   1.90      6XRZ80G   
2017 9   28  3   17  7.494     73.422    15.400    1.30      IN2MYI3   
2017 9   28  3   39  1.383     77.928    29.300    1.70      88W2BN7   
2017 9   28  4   54  10.841    73.821    8.000     2.00      V7FLRDS   
2017 9   28  4   57  10.592    73.555    105.600   1.80      3A8MMBJ   
2017 9   28  5   55  6.778     73.088    141.000   1.50      6Y4FJRX   
2017 9   28  6   0   9.179     73.008    0.000     2.50      D4IM8WY   
2017 9   28  6   30  1.547     76.881    3.900     1.40      H3T7UGT   
2017 9   28  6   33  6.849     73.205    137.000   1.00      P0G36BE   
2017 9   28  6   55  6.143     73.656    114.300   1.00      OYX5R6M   
2017 9   28  7   7   6.832     73.160    146.400   1.80      Q64R0YT   
2017 9   28  7   46  6.661     74.097    19.100    1.40      MZMHMD1   
2017 9   28  8   22  6.780     73.120    149.800   1.40      34ZB6J9   
2017 9   28  8   44  1.785     76.475    0.000     0.80      SU4NSLQ   
2017 9   28  8   50  8.240     73.526    96.600    1.40      VHLAXOQ   
2017 9   28  9   49  6.824     73.128    142.100   1.30      4PDYVKP   
2017 9   28  12  23  5.255     73.750    147.800   2.30      RL6Y4DO   
2017 9   28  12  35  5.575     73.866    128.900   1.80      SYBG62I   
2017 9   28  12  37  6.673     73.567    108.200   1.60      ZCPFK20   
2017 9   28  12  58  6.818     73.165    145.000   1.70      W9LZ920   
2017 9   28  13  24  6.851     73.146    149.400   2.10      FMF964Q   
2017 9   28  15  4   6.798     73.131    147.400   1.40      LMZDB27   
2017 9   28  15  8   6.775     73.109    136.900   1.60      OPY1Y4Z   
2017 9   28  15  43  6.938     71.870    2.000     2.20      YD9QZDP   
2017 9   28  16  7   5.058     78.422    32.100    3.00      0JRQMS7   
2017 9   28  16  13  5.000     78.245    14.900    1.90      4PIB5C9   
2017 9   28  16  16  6.786     73.081    145.100   1.10      ZJ7GS1K   
2017 9   28  16  18  6.778     73.074    142.000   1.30      6ABF32L   
2017 9   28  16  25  6.855     73.123    138.800   1.40      H21MK2O   
2017 9   28  16  32  4.194     75.529    188.000   1.40      P5CZYUY   
2017 9   28  16  37  5.228     74.613    12.700    1.20      COSRYDX   
2017 9   28  16  52  6.782     73.077    141.500   1.50      GZ2V2UZ   
2017 9   28  17  1   6.784     73.104    145.100   1.70      PJIHQ43   
2017 9   28  17  33  7.387     75.315    12.900    2.90      VT4JFXL   
2017 9   28  23  40  6.797     73.103    136.000   2.00      66UDD7D   
2017 9   29  0   30  5.615     74.010    110.100   1.50      8LWRAFA   
2017 9   29  0   36  6.322     73.612    97.700    1.00      919Z9XR   
2017 9   29  0   48  6.812     73.144    145.700   2.00      O4GBQSX   
2017 9   29  2   15  3.681     76.277    113.100   1.20      HF7E0XV   
2017 9   29  2   38  5.649     77.689    32.100    1.90      S71ZR9G   
2017 9   29  2   45  3.617     76.079    1.200     0.90      V92Y5P2   
2017 9   29  2   51  6.847     76.208    0.000     2.10      T3EZQC7   
2017 9   29  2   59  6.841     76.306    0.000     2.30      J49EMA2   
2017 9   29  3   11  11.861    72.871    22.300    1.50      LS9EHXJ   
2017 9   29  3   29  6.846     76.285    0.000     1.00      8KQZAR1   
2017 9   29  3   31  6.824     76.247    0.800     1.20      LX4QO3F   
2017 9   29  3   45  6.746     73.095    139.600   1.20      LB837N3   
2017 9   29  3   56  6.825     73.093    143.000   1.30      M2MWKEU   
2017 9   29  4   50  6.841     73.134    145.400   1.40      9JB6B3Y   
2017 9   29  5   6   5.033     78.311    36.100    2.80      DKY9XC2   
2017 9   29  5   24  6.966     73.063    155.800   1.30      ZSGKVD0   
2017 9   29  6   15  6.639     73.641    99.000    1.40      Z1E0OPG   
2017 9   29  6   17  6.642     74.118    0.000     1.10      RWO6XCG   
2017 9   29  7   6   10.492    72.129    12.200    1.50      WO54CXD   
2017 9   29  7   37  6.869     73.103    147.100   2.70      RD29EW0   
2017 9   29  8   12  10.604    73.375    78.400    1.60      DEUIV55   
2017 9   29  8   22  6.808     73.154    137.100   1.10      AZB9M24   
2017 9   29  8   44  6.806     73.054    150.900   1.40      N3E8M22   
2017 9   29  8   59  5.554     75.461    4.000     0.50      BG33RS7   
2017 9   29  10  17  3.425     77.093    92.000    3.30      UT2WUNK   
2017 9   29  10  54  2.062     75.765    0.500     1.40      PIEWZLN   
2017 9   29  11  14  6.767     73.134    147.100   1.40      5IYAREZ   
2017 9   29  11  39  6.557     73.472    117.800   2.40      Z6J0J2L   
2017 9   29  11  58  4.776     74.751    4.000     1.10      S5MSAQY   
2017 9   29  12  27  6.603     72.164    0.000     1.80      USONTLS   
2017 9   29  12  31  6.784     73.118    139.900   1.40      3ISHM4F   
2017 9   29  12  34  6.784     73.114    148.400   1.40      UU2LCTK   
2017 9   29  13  36  4.794     74.700    23.600    1.60      8VWLNTJ   
2017 9   29  13  52  6.794     73.117    141.900   1.40      V2NOGB4   
2017 9   29  14  5   6.798     73.121    139.000   1.60      6GR2XXW   
2017 9   29  14  43  6.793     73.144    141.300   1.60      3HF9FMI   
2017 9   29  15  20  2.321     75.462    21.300    1.10      HYRGEO7   
2017 9   29  16  58  6.788     73.136    147.100   1.20      OF7MZQO   
2017 9   29  17  58  6.841     73.134    141.400   2.30      8S5FIHO   
2017 9   29  22  34  6.632     74.083    4.000     2.20      ACRDWFI   
2017 9   29  22  52  6.837     73.149    154.800   4.60      UX2S822   
2017 9   29  23  54  6.800     73.110    144.900   2.50      9JYTI5A   
2017 9   30  0   21  6.818     73.106    143.200   1.80      EIO2A0U   
2017 9   30  0   47  7.820     72.980    177.300   2.10      B9U35DB   
2017 9   30  0   52  6.323     73.578    115.400   1.40      4MCD61R   
2017 9   30  1   26  6.795     73.131    147.500   2.20      SCR2Q60   
2017 9   30  2   21  4.549     73.561    0.000     1.10      0HJEUKZ   
2017 9   30  2   21  6.510     73.325    148.600   1.30      547IQP4   
2017 9   30  2   22  7.353     73.251    122.700   1.40      K1C8TAN   
2017 9   30  2   35  6.590     73.462    116.900   1.40      WZASGOS   
2017 9   30  2   57  6.829     73.050    145.500   1.40      TNA28AV   
2017 9   30  3   18  6.601     73.215    146.000   1.40      CFEE15I   
2017 9   30  3   42  6.814     73.116    147.400   1.80      Z0C2FEK   
2017 9   30  3   54  2.438     75.551    14.300    1.00      BA3S91E   
2017 9   30  4   27  6.554     73.056    143.900   1.40      AVB0PPH   
2017 9   30  4   29  6.844     73.137    152.800   2.60      655HXBN   
2017 9   30  4   38  5.706     76.824    5.900     1.60      BTC7C98   
2017 9   30  4   39  6.723     73.127    134.300   1.40      W3T2YK2   
2017 9   30  4   42  6.833     73.133    146.200   1.80      8YKB2SP   
2017 9   30  5   25  6.575     73.480    114.800   1.60      SI8MECE   
2017 9   30  5   39  6.846     73.155    153.800   1.80      R3A5U70   
2017 9   30  6   32  6.810     73.072    140.600   1.70      KECW10K   
2017 9   30  6   39  5.412     75.983    45.900    0.90      XPP7ZAG   
2017 9   30  7   5   6.506     73.330    155.900   1.30      6HCJ6QZ   
2017 9   30  7   8   4.952     72.953    4.000     1.20      2BV3QJ5   
2017 9   30  8   6   2.031     77.353    2.900     0.80      7QYFH70   
2017 9   30  8   35  2.324     75.744    3.600     0.90      ZUKNFJT   
2017 9   30  8   51  2.747     76.329    117.500   1.10      R7Q17TU   
2017 9   30  9   18  6.821     73.156    139.300   1.80      XIGMEFS   
2017 9   30  9   33  6.824     73.133    142.200   2.10      E59PZRY   
2017 9   30  9   47  6.877     76.500    0.000     1.10      VLABS3P   
2017 9   30  9   59  3.905     71.512    0.600     2.90      VWIDSMY   
2017 9   30  10  39  6.774     73.171    147.800   1.40      BX3S0A6   
2017 9   30  12  20  6.546     73.400    121.100   1.30      1TNV2HR   
2017 9   30  12  41  6.611     74.089    4.000     1.50      QZPFZSJ   
2017 9   30  13  57  4.786     74.661    20.300    1.00      L41J8U0   
2017 9   30  14  12  6.829     73.163    145.900   2.10      AB96FXS   
2017 9   30  14  15  5.147     76.749    29.800    1.30      BRJ5XDM   
2017 9   30  14  21  6.264     76.683    0.500     1.50      CMFLQGB   
2017 9   30  14  23  10.250    73.419    105.900   1.80      0W56E57   
2017 9   30  15  12  11.468    72.874    4.000     1.50      AD8H5BC   
2017 9   30  16  18  6.859     73.092    145.800   1.50      WQU68ZI   
2017 9   30  16  40  3.904     76.791    40.000    1.30      XK0KZ92   
2017 9   30  16  58  6.893     73.314    125.800   2.20      DLH6V3B   
2017 9   30  17  22  2.238     78.850    61.500    1.70      AW8WB9I   
2017 9   30  18  35  6.647     74.091    6.500     1.60      6Y6736Z   
2017 9   30  19  26  7.285     78.253    7.300     2.00      YHXK7Y0   
2017 9   30  19  37  3.711     71.365    4.100     1.70      XG87QB4   
2017 9   30  20  30  7.079     76.141    0.000     1.90      8YAFX4F   
2017 10  1   1   1   5.269     73.719    150.000   2.90      J2RXZY1   
2017 10  1   1   12  6.766     73.112    138.000   1.40      Z0ZZ9CJ   
2017 10  1   1   35  7.657     73.261    137.700   5.40      EKRJURY   
2017 10  1   1   59  4.167     75.945    144.400   1.30      XXKUP28   
2017 10  1   2   39  3.767     75.936    0.000     1.00      EC1PRLS   
2017 10  1   3   15  6.845     73.128    151.300   2.30      Q0N5MA6   
2017 10  1   3   47  2.513     77.378    74.900    1.00      E0J3IDQ   
2017 10  1   4   5   6.778     73.105    139.200   1.50      7BHJJ1H   
2017 10  1   4   12  2.072     76.178    4.000     1.20      HPQCBP1   
2017 10  1   4   47  6.744     73.077    154.000   1.20      MVMUBPS   
2017 10  1   4   47  6.867     73.152    149.700   1.10      Q7PZNKN   
2017 10  1   4   55  10.027    73.028    137.800   1.50      GD77GFJ   
2017 10  1   5   19  6.777     73.147    146.900   1.80      KM168U4   
2017 10  1   6   23  6.798     73.154    138.900   1.60      ST0XD3I   
2017 10  1   6   42  6.812     73.164    145.900   1.60      F35PZLN   
2017 10  1   6   44  5.727     73.908    109.900   1.30      D7IAAZ0   
2017 10  1   7   7   1.791     79.237    11.300    2.90      513W4WH   
2017 10  1   7   19  1.996     79.215    22.000    1.30      C6TEMPI   
2017 10  1   7   22  1.977     79.230    22.900    1.80      9E1DCML   
2017 10  1   7   24  2.443     79.376    20.000    1.50      YOD1C6B   
2017 10  1   7   41  6.815     73.154    138.500   2.10      ED5ICV3   
2017 10  1   7   58  6.802     73.130    137.200   1.70      OY28W5C   
2017 10  1   8   5   1.987     77.186    117.300   1.10      XS9V1EN   
2017 10  1   8   35  6.838     73.199    141.600   1.30      EBG2AID   
2017 10  1   8   35  0.963     78.124    3.700     1.50      468CLDG   
2017 10  1   8   52  6.816     73.133    142.000   1.30      NFPENKS   
2017 10  1   9   43  3.893     76.229    119.400   0.80      684KJ5I   
2017 10  1   9   45  6.833     73.165    143.600   2.50      MQZC326   
2017 10  1   10  35  7.923     73.904    10.900    2.10      464VMTG   
2017 10  1   10  51  11.364    72.146    80.000    2.80      ADLSHQ9   
2017 10  1   11  22  6.857     73.150    137.400   0.90      7OBIGJ2   
2017 10  1   11  47  6.590     73.513    114.000   3.40      7HITHRQ   
2017 10  1   12  27  6.550     73.479    117.100   1.70      DV47KD3   
2017 10  1   12  51  4.710     76.188    86.900    2.30      UX9MN37   
2017 10  1   13  7   6.749     73.148    141.900   1.10      M3LD0N9   
2017 10  1   14  1   6.784     71.746    2.200     1.20      8O9YYT0   
2017 10  1   14  16  6.773     73.113    140.000   1.50      7TTNRCM   
2017 10  1   16  26  7.543     72.167    0.000     2.10      5YJ5D1X   
2017 10  1   16  42  6.792     73.112    147.000   1.90      3SC3OLH   
2017 10  1   17  18  6.933     73.789    5.800     1.90      TB5WLTX   
2017 10  1   17  19  9.653     73.342    0.000     2.00      EQC9QE4   
2017 10  1   17  40  0.496     76.183    0.000     1.80      CX8AMFQ   
2017 10  1   17  45  4.802     74.818    22.100    1.60      RYPWQ0Q   
2017 10  1   18  6   6.761     73.137    145.600   2.10      ZGMK81F   
2017 10  1   18  10  6.539     73.500    110.800   2.00      BPAE59Q   
2017 10  1   19  31  4.788     74.791    0.500     2.10      ECBNQWN   
2017 10  1   19  33  4.779     74.761    6.900     1.40      M0RH52L   
2017 10  1   20  57  4.812     74.729    32.100    1.10      2X133PK   
2017 10  2   0   31  3.542     74.288    2.200     2.30      UF8Z40R   
2017 10  2   0   45  7.586     73.277    129.900   1.90      5AA7UUB   
2017 10  2   1   28  2.056     76.066    3.500     1.60      LCKMPWN   
2017 10  2   3   38  5.026     74.772    18.900    1.10      2F18KVZ   
2017 10  2   3   50  6.817     73.116    153.200   1.40      27XMMJN   
2017 10  2   4   10  4.783     74.811    0.800     1.90      NQ23H8Q   
2017 10  2   4   13  4.810     74.819    32.000    0.90      L3PWHJI   
2017 10  2   4   14  4.782     74.767    4.300     1.10      Y8N441Y   
2017 10  2   4   24  5.184     74.805    2.600     2.20      RFBRMXX   
2017 10  2   4   46  4.789     74.800    3.500     1.70      SL3VJGW   
2017 10  2   4   57  6.800     73.343    117.500   1.60      DCT7AJ2   
2017 10  2   5   0   5.492     74.510    1.900     2.20      JKEBSFB   
2017 10  2   6   8   7.025     74.175    30.000    1.40      5TQPPU7   
2017 10  2   7   9   1.906     79.102    35.500    2.30      PWB006N   
2017 10  2   7   23  1.931     79.212    23.300    2.50      164H9LC   
2017 10  2   8   0   2.028     79.278    24.600    1.60      0BLG3PF   
2017 10  2   8   8   6.821     73.127    139.000   2.00      EBSV3ZL   
2017 10  2   8   46  6.808     73.168    130.700   1.60      CUN1HD8   
2017 10  2   9   7   4.822     74.753    53.600    0.50      E9ANMAZ   
2017 10  2   9   18  6.789     73.168    144.000   1.60      TSSJKGD   
2017 10  2   9   44  1.983     79.219    23.200    1.40      D8LEL2U   
2017 10  2   9   58  2.109     75.649    21.800    1.00      YWN1MEJ   
2017 10  2   10  6   3.646     76.732    47.200    2.10      O8VERP1   
2017 10  2   10  37  4.421     76.108    59.500    0.90      OFD6WV3   
2017 10  2   10  44  6.845     73.195    131.400   1.40      6USM2EP   
2017 10  2   11  6   5.258     73.745    141.000   1.30      SEJ751O   
2017 10  2   12  9   2.691     75.057    4.100     1.40      BATEEA1   
2017 10  2   12  19  6.860     73.130    150.000   2.50      Y5N3FQW   
2017 10  2   12  42  6.829     73.157    138.900   1.40      NAL55M9   
2017 10  2   13  15  6.841     73.193    140.800   1.20      SIH5600   
2017 10  2   14  25  4.789     74.768    5.000     0.80      CKQ9KOL   
2017 10  2   15  4   5.275     73.725    149.300   3.20      P25V64N   
2017 10  2   16  9   6.654     74.080    4.000     1.30      E7ZN3KV   
2017 10  2   16  16  6.759     73.121    138.000   2.10      RWWDNKI   
2017 10  2   16  42  6.828     73.236    143.100   1.60      Q74BMMS   
2017 10  2   17  7   6.821     73.172    142.900   2.20      PDYIYVS   
2017 10  2   18  32  6.781     73.131    141.100   1.90      NYOMZXR   
2017 10  2   18  38  11.877    73.623    15.100    2.00      9GQTID5   
2017 10  2   19  31  11.084    73.502    27.700    1.50      76LVNTZ   
2017 10  2   19  49  1.836     79.266    12.900    2.40      Z8Q0XT1   
2017 10  2   20  53  6.769     73.071    142.200   1.60      V0RAMUZ   
2017 10  2   21  3   6.811     73.203    141.300   1.40      QGWFOC8   
2017 10  2   21  55  6.793     73.132    151.900   2.20      8HGMOKJ   
2017 10  2   22  26  4.633     76.009    56.000    1.00      YXL56Q1   
2017 10  2   23  36  10.270    72.986    118.000   1.60      5X0MRN6   
2017 10  3   0   15  6.808     73.180    136.000   1.90      UCLCUCE   
2017 10  3   1   55  6.795     73.120    131.800   1.70      4FX6R0I   
2017 10  3   1   55  3.611     77.442    0.000     1.50      LUIB9DB   
2017 10  3   2   14  5.750     74.358    71.700    1.90      HICHJW8   
2017 10  3   3   20  1.908     76.028    4.000     1.70      H3VGGLA   
2017 10  3   3   23  6.871     73.098    134.600   1.30      WOWX8DZ   
2017 10  3   3   53  7.489     73.184    131.600   2.90      630V8Z4   
2017 10  3   5   8   6.852     73.159    146.700   2.60      XWX7OVT   
2017 10  3   5   51  6.657     74.067    4.000     2.00      CLT3YQ4   
2017 10  3   6   9   5.359     72.880    4.000     1.10      HMRYL67   
2017 10  3   6   22  3.730     76.268    21.600    0.80      T7LZYKO   
2017 10  3   6   29  6.837     73.161    145.800   2.50      UAYACKH   
2017 10  3   7   20  6.828     73.181    130.600   1.20      BYEAMCW   
2017 10  3   7   34  4.460     76.355    19.100    1.40      XHI2JWQ   
2017 10  3   7   45  3.815     76.217    129.700   0.90      JC1Q5RI   
2017 10  3   8   47  2.026     76.064    3.400     1.20      IQ7YFE9   
2017 10  3   9   22  5.720     73.931    108.900   1.00      KVD3IK9   
2017 10  3   9   47  6.806     73.106    148.600   1.90      TEI3JO6   
2017 10  3   10  3   1.796     79.197    20.600    1.50      ZHNQE1U   
2017 10  3   10  38  4.182     73.830    3.500     1.00      DXV7DRP   
2017 10  3   11  1   5.955     74.114    85.300    1.10      A9MZOLF   
2017 10  3   11  26  1.980     79.182    26.100    1.80      T3CCIIF   
2017 10  3   11  27  6.842     73.443    1.900     1.70      Z88SRDU   
2017 10  3   11  31  6.781     73.123    135.400   1.30      0PKBU9Y   
2017 10  3   11  54  6.747     73.151    149.600   1.40      86DI673   
2017 10  3   12  40  6.801     73.152    142.000   1.60      BYC0IP6   
2017 10  3   12  55  4.497     73.827    0.000     2.20      3KM3DJ2   
2017 10  3   13  38  6.797     73.144    142.000   2.00      9DPUIH3   
2017 10  3   14  8   6.796     73.114    135.200   1.70      JQXW98W   
2017 10  3   15  10  3.915     76.360    128.200   1.40      DV5RYIB   
2017 10  3   15  20  6.775     73.128    141.000   1.90      8NMX64U   
2017 10  3   15  52  11.686    71.016    69.100    2.70      H8QEO7C   
2017 10  3   17  25  11.488    71.319    10.000    3.60      8U75S7S   
2017 10  3   18  2   11.132    72.811    0.000     2.10      3P2TW8V   
2017 10  3   18  35  6.755     73.099    150.200   1.40      1T831PD   
2017 10  3   19  23  7.487     73.179    127.800   1.90      6AH2LYN   
2017 10  3   19  57  6.646     74.084    3.700     2.00      KFVAZHD   
2017 10  3   20  4   5.399     73.785    135.800   1.80      G6J08ZL   
2017 10  3   20  35  8.040     73.669    32.100    1.70      LTFCZXJ   
2017 10  3   20  53  5.769     73.946    56.500    1.00      SFDWD7D   
2017 10  3   21  50  6.745     73.052    140.200   1.20      W2AKT2S   
2017 10  3   22  48  5.855     74.910    4.000     1.40      ERKGHAV   
2017 10  3   22  58  10.594    73.571    18.900    1.60      2IL4KX1   
2017 10  3   23  26  6.150     73.730    107.600   1.20      WMNV0B0   
2017 10  4   2   9   6.813     73.175    139.400   1.60      CANLHBK   
2017 10  4   2   23  6.788     73.104    142.900   1.70      XMKTCQ7   
2017 10  4   2   49  6.853     73.303    114.000   1.40      XU2PB6S   
2017 10  4   4   0   6.823     73.143    144.000   2.10      UGTT0J0   
2017 10  4   4   23  10.360    73.414    86.500    1.40      0LNXK9M   
2017 10  4   4   34  8.316     74.434    19.300    2.20      MRIFHKB   
2017 10  4   5   1   6.824     73.161    141.100   1.20      CU4N9U9   
2017 10  4   5   12  6.811     73.147    143.900   1.20      V2IVUD9   
2017 10  4   5   25  4.403     77.792    50.000    1.60      GHUYAE4   
