;;;;;;;Parametros de la Consulta;;;;;;;;
;;;;;;Fecha_Incial;01/06/1993;;;;;;;;
;;;;;;Fecha_Final;06/05/2014;;;;;;;;
;;;;;;Departamento;CALDAS;;;;;;;;
;;;;;;Municipio;;;;;;;;;
;;;;;;Total_Registros;467;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;Red Sismologica Nacional;;;;;;;;
;;;;;;;de Colombia;;;;;;;;
;;;;;;;;;;;;;;;
Fecha;Hora UTC;Latitud;Longitud;Profundidad;Magnitud;Magnitud;Departamento;Municipio;# Estaciones;Rms;Gap;Error Latitud (Km);Error Longitud (Km);Error Profundidad (Km);Estado
aaaa/mm/dd;hh:mm:ss;Grados;Grados;Km;Ml;Mw;;;;Seg;Grados;;;;
31/08/2005;19:30:38;5.092;-75.882;98.5;2;;CALDAS;VITERBO;4;0.30;244;5.3;10.2;15.2;Revisado
21/11/2005;09:24:54;4.468;-75.108;1.9;2.1;;CALDAS;VOLCAN_NEVADO_DEL_RUIZ;5;0.50;179;4.4;7.9;7.6;Revisado
24/11/2005;04:49:55;5.044;-75.874;5.8;2.5;;CALDAS;VITERBO;5;0.90;140;11.5;16;24.3;Revisado
31/01/2006;06:33:34;4.579;-75.272;0;2.1;;CALDAS;VOLCAN_NEVADO_DEL_RUIZ;4;0.60;167;14.7;9;12.9;Revisado
18/05/2006;23:21:41;5.003;-75.637;4.3;2.2;;CALDAS;PALESTINA;5;0.50;211;17.6;70.5;31.8;Revisado
02/06/2006;01:48:57;4.356;-75.256;4;2.5;;CALDAS;VOLCAN_CERRO_MACHIN;6;0.60;153;5.2;8.2;17.9;Revisado
29/07/2006;21:45:59;5.079;-75.882;137.4;2.3;;CALDAS;VITERBO;4;0.30;142;4.1;7.2;9.6;Revisado
23/08/2006;01:06:39;5.449;-75.823;0;2;;CALDAS;RIOSUCIO;4;0.20;227;2.1;9.5;8.1;Revisado
07/12/2006;01:42:56;4.583;-75.182;24;2.2;;CALDAS;VOLCAN_NEVADO_DEL_RUIZ;4;0.60;175;11.3;23.9;12.9;Revisado
29/12/2006;14:09:05;5.144;-75.465;108;3;;CALDAS;NEIRA;10;0.60;117;6.2;6.3;9.1;Revisado
13/03/2007;23:48:15;5.635;-74.728;4;1.4;;CALDAS;LA_DORADA;4;0.50;207;5.2;6.6;9.6;Revisado
02/05/2007;16:41:26;5.031;-75.86;28;3;;CALDAS;VITERBO;5;0.50;139;10.7;7;25.2;Revisado
03/06/2007;18:11:19;5.075;-75.802;96;2.6;;CALDAS;VITERBO;7;0.50;113;7.6;6.3;28.4;Revisado
06/06/2007;08:56:50;5.417;-74.765;10.6;1.8;;CALDAS;LA_DORADA;4;0.50;272;11.3;4.7;10.2;Revisado
11/06/2007;02:02:07;5.42;-74.819;4;2.2;;CALDAS;VICTORIA;5;0.40;201;9.7;5.7;12.5;Revisado
08/07/2007;18:37:40;4.4;-75.08;19.3;3;;CALDAS;VOLCAN_NEVADO_DEL_RUIZ;6;0.50;115;4.1;5.9;8.4;Revisado
07/08/2007;23:04:00;5.44;-75.791;98.8;3.1;;CALDAS;RIOSUCIO;7;0.60;174;10.9;9.5;26.8;Revisado
17/08/2007;04:38:31;5.447;-75.103;38.3;1.8;;CALDAS;PENSILVANIA;4;0.50;197;8.7;13.1;46.3;Revisado
04/09/2007;22:15:48;4.317;-75.298;8;2.6;;CALDAS;VOLCAN_CERRO_MACHIN;4;0.50;126;20.3;8.4;47.4;Revisado
08/09/2007;04:23:32;4.565;-75.132;4;2.6;;CALDAS;VOLCAN_NEVADO_DEL_RUIZ;4;0.90;154;14.1;19.2;25.8;Revisado
05/10/2007;05:37:09;4.947;-75.492;4;1.6;;CALDAS;VILLAMARIA;5;0.60;201;5.1;13.7;16.8;Revisado
22/12/2007;06:50:56;5.579;-74.842;9.1;1.8;;CALDAS;LA_DORADA;4;0.10;232;8.3;3.4;10.5;Revisado
29/12/2007;00:42:55;4.579;-75.343;0;2.7;;CALDAS;VOLCAN_NEVADO_DEL_RUIZ;4;0.80;195;51.7;42.2;26.2;Revisado
14/01/2008;19:26:52;5.472;-74.793;18.4;2.4;;CALDAS;LA_DORADA;6;0.40;103;4.4;6.9;10.9;Revisado
29/06/2008;05:27:43;5.098;-75.847;134;1.7;;CALDAS;VITERBO;5;1.60;184;14.1;66.8;58.6;Revisado
13/07/2008;13:45:54;4.525;-75.089;4;4.1;;CALDAS;VOLCAN_NEVADO_DEL_RUIZ;11;0.60;80;2.7;2.5;6.7;Revisado
20/07/2008;22:53:35;5.539;-74.847;12.4;1.3;;CALDAS;SAMANA;4;0.00;125;2.2;2.6;7.8;Revisado
13/09/2008;09:32:01;4.994;-75.697;137.4;5.3;;CALDAS;PALESTINA;10;0.50;163;5.3;6.7;9;Revisado
25/09/2008;13:37:27;5.033;-75.464;137.6;2.3;;CALDAS;MANIZALES;5;0.50;217;10.8;11.3;14.9;Revisado
15/10/2008;20:44:19;5.615;-74.983;28;1.3;;CALDAS;SAMANA;4;0.20;125;1.7;3.5;6.1;Revisado
14/11/2008;12:41:47;5.46;-75.099;138;1.8;;CALDAS;PENSILVANIA;4;0.40;225;12.4;97.3;26.3;Revisado
26/11/2008;20:02:09;5.11;-75.475;.2;2;;CALDAS;MANIZALES;8;0.60;162;4.3;11.3;7.3;Revisado
28/11/2008;06:09:34;4.963;-75.409;128.5;3.2;;CALDAS;VILLAMARIA;12;0.40;58;3.2;3.3;5.3;Revisado
04/12/2008;11:30:08;5.655;-74.727;2;.9;;CALDAS;LA_DORADA;4;0.40;138;6.3;4.5;15.1;Revisado
06/01/2009;09:37:57;5.327;-74.842;26.4;1.1;;CALDAS;VICTORIA;4;0.20;181;1.8;3.4;3.4;Revisado
08/01/2009;06:44:22;5.05;-75.889;110.4;1.9;;CALDAS;VITERBO;9;0.40;117;3.5;6.9;8.8;Revisado
17/02/2009;00:54:04;5.521;-74.682;22.8;1.2;;CALDAS;LA_DORADA;6;0.40;83;3.1;3.6;5.5;Revisado
17/02/2009;07:51:21;4.31;-75.236;2;1.2;;CALDAS;VOLCAN_CERRO_MACHIN;5;0.40;133;2.5;3.7;7.3;Revisado
22/02/2009;00:51:48;5.618;-74.833;21.4;2;;CALDAS;LA_DORADA;7;0.30;94;2;2.9;4.4;Revisado
08/03/2009;14:08:08;5.341;-74.724;24.5;.8;;CALDAS;LA_DORADA;4;0.20;262;2.2;6.5;7.1;Revisado
18/03/2009;02:15:10;5.352;-74.816;8;2.3;;CALDAS;VICTORIA;6;0.40;164;2.4;3.2;7.3;Revisado
28/03/2009;11:56:30;4.346;-75.102;18.2;1.1;;CALDAS;VOLCAN_CERRO_MACHIN;5;0.40;185;3.5;4.8;5.6;Revisado
18/04/2009;07:52:06;5.164;-75.475;3.8;1.3;;CALDAS;NEIRA;5;0.50;192;7.7;28.6;12.9;Revisado
20/04/2009;02:24:56;4.29;-75.277;13.5;1.9;;CALDAS;VOLCAN_CERRO_MACHIN;5;0.20;152;7.5;14.9;19.1;Revisado
05/05/2009;08:54:14;4.362;-75.115;13.6;1.6;;CALDAS;VOLCAN_CERRO_MACHIN;5;0.30;184;4.8;8.6;9;Revisado
02/06/2009;19:12:02;5.355;-74.79;7.4;1.7;;CALDAS;VICTORIA;5;0.20;146;2;2.5;6.2;Revisado
19/06/2009;22:28:17;4.366;-75.096;0;1.6;;CALDAS;VOLCAN_CERRO_MACHIN;5;0.20;187;3.4;5.4;6.9;Revisado
20/06/2009;01:49:22;5.043;-75.909;116;3;;CALDAS;VITERBO;8;0.50;117;6.6;6.8;17.3;Revisado
01/07/2009;04:05:00;4.454;-75.144;43.7;.9;;CALDAS;VOLCAN_NEVADO_DEL_RUIZ;4;0.20;185;6.2;20;21.4;Revisado
05/07/2009;10:15:16;5.433;-74.863;0;1.2;;CALDAS;VICTORIA;4;0.50;141;7.4;8.8;14.2;Revisado
05/07/2009;11:27:43;5.201;-75.449;92;1.5;;CALDAS;ARANZAZU;4;0.10;324;5.3;9;5.7;Revisado
15/07/2009;04:35:13;5.457;-75.591;0;1.8;;CALDAS;MARMATO;4;0.60;170;10.6;23.1;15.1;Revisado
08/08/2009;23:37:40;5.31;-74.812;5;1.7;;CALDAS;VICTORIA;6;0.40;111;3.5;2.9;7.1;Revisado
12/10/2009;12:19:37;5.341;-74.991;13.9;2.8;;CALDAS;MARQUETALIA;7;0.60;236;5;10.3;11.8;Revisado
18/10/2009;21:51:12;5;-75.922;108.3;2.3;;CALDAS;VITERBO;10;0.50;143;4.7;6.6;8.4;Revisado
27/10/2009;07:15:37;5.096;-75.479;119.8;2.9;;CALDAS;MANIZALES;15;0.50;99;2.6;4.4;5.1;Revisado
09/11/2009;01:29:01;5.655;-75.439;6.6;3.6;;CALDAS;AGUADAS;8;0.70;130;4.5;19.9;16.5;Revisado
14/11/2009;07:50:26;5.039;-75.762;42;.9;;CALDAS;BELALCAZAR;4;0.20;225;4.5;19.5;21.6;Revisado
04/12/2009;18:45:23;4.34;-75.104;0;1.1;;CALDAS;VOLCAN_CERRO_MACHIN;4;0.40;184;4.6;7.2;7.9;Revisado
04/12/2009;19:37:54;4.35;-75.191;24.7;.9;;CALDAS;VOLCAN_CERRO_MACHIN;4;0.30;170;6;15.2;21.1;Revisado
06/12/2009;18:33:25;5.626;-74.677;4.5;2.5;;CALDAS;LA_DORADA;10;0.40;89;3.2;3.2;8.4;Revisado
09/12/2009;13:46:28;5.471;-75.723;83.5;1.5;;CALDAS;RIOSUCIO;4;0.30;213;8.5;42;17;Revisado
10/12/2009;16:45:09;5.079;-75.524;61.2;1.5;;CALDAS;MANIZALES;4;0.40;249;9.2;37.3;10.9;Revisado
11/12/2009;15:09:19;5.106;-75.865;166;3;;CALDAS;VITERBO;8;0.60;116;9.7;15.7;21.4;Revisado
11/12/2009;21:26:37;5.46;-74.682;1.6;1.2;;CALDAS;LA_DORADA;5;0.30;261;19.1;2.9;15.9;Revisado
16/12/2009;20:35:51;4.444;-75.094;40;.8;;CALDAS;VOLCAN_NEVADO_DEL_RUIZ;5;0.60;115;7;11.6;22;Revisado
21/12/2009;05:23:35;5.672;-74.82;121.1;1.4;;CALDAS;NORCASIA;6;0.20;114;2.9;2.8;7.2;Revisado
25/12/2009;03:59:43;4.981;-75.853;30.3;1;;CALDAS;BELALCAZAR;4;0.30;233;3.9;8.6;5.4;Revisado
02/01/2010;12:51:18;5.002;-75.616;120.5;1.7;;CALDAS;CHINCHINA;5;0.20;207;5.1;6.5;6;Revisado
15/01/2010;03:51:54;5.455;-74.72;0;1.3;;CALDAS;LA_DORADA;4;0.40;177;7.7;4.2;11.1;Revisado
16/01/2010;23:11:29;5.37;-74.988;6.9;1.3;;CALDAS;SAMANA;6;0.30;154;2;6.8;9.1;Revisado
26/01/2010;13:54:15;5.249;-75.193;4;2.1;;CALDAS;MANZANARES;6;0.60;210;3.9;9.6;12.3;Revisado
26/01/2010;14:54:07;5.009;-75.701;4;2.2;;CALDAS;PALESTINA;6;0.60;218;4;9.3;12;Revisado
01/02/2010;20:24:47;4.554;-75.216;35.1;1.4;;CALDAS;VOLCAN_NEVADO_DEL_RUIZ;4;0.30;179;4.5;17.2;14.8;Revisado
02/02/2010;03:41:18;5.432;-74.745;4;1.4;;CALDAS;LA_DORADA;4;0.40;260;17.9;4.8;15.5;Revisado
25/02/2010;21:24:33;4.32;-75.169;0;1;;CALDAS;VOLCAN_CERRO_MACHIN;6;0.60;98;4.8;6.5;13;Revisado
25/02/2010;21:25:01;4.328;-75.259;23.8;1.2;;CALDAS;VOLCAN_CERRO_MACHIN;5;0.60;170;10.7;23.2;13.7;Revisado
25/02/2010;21:26:20;4.333;-75.155;0;.8;;CALDAS;VOLCAN_CERRO_MACHIN;4;0.40;175;5;8.2;8.4;Revisado
25/02/2010;21:26:49;4.36;-75.155;0;.9;;CALDAS;VOLCAN_CERRO_MACHIN;4;0.50;177;5.3;8.3;9.3;Revisado
01/03/2010;07:04:57;5.493;-75.667;62.6;2.6;;CALDAS;SUPIA;6;0.50;175;11;65.5;47.6;Revisado
04/03/2010;17:22:13;5.423;-75.101;45.9;1.5;;CALDAS;PENSILVANIA;4;0.40;224;5.8;24.1;34.1;Revisado
04/03/2010;22:09:12;4.938;-75.446;130;4.7;;CALDAS;VILLAMARIA;21;0.50;59;3.2;4.2;5.4;Revisado
11/03/2010;17:13:56;5.418;-75.114;56.2;2.2;;CALDAS;PENSILVANIA;5;0.70;222;8.8;44;31.8;Revisado
14/03/2010;12:42:10;5.416;-75.075;56;2;;CALDAS;SAMANA;5;0.40;227;7;38;29.5;Revisado
15/03/2010;08:50:57;5.412;-75.463;99.8;1.7;;CALDAS;SALAMINA;6;0.50;165;5.8;18.9;10.2;Revisado
15/03/2010;12:03:11;5.462;-75.407;144;1.6;;CALDAS;PACORA;6;0.40;180;11.4;35.9;10.4;Revisado
10/04/2010;15:33:34;4.369;-75.133;4;2.1;;CALDAS;VOLCAN_CERRO_MACHIN;6;0.60;135;4.3;5.2;17.7;Revisado
12/04/2010;03:10:39;4.47;-75.174;11;.6;;CALDAS;VOLCAN_NEVADO_DEL_RUIZ;4;0.20;181;2.2;5.9;19.6;Revisado
15/04/2010;00:27:32;5.022;-75.81;126.8;2.6;;CALDAS;BELALCAZAR;12;0.50;112;3.6;10;10.2;Revisado
20/04/2010;04:45:01;4.943;-75.397;0;1.4;;CALDAS;VILLAMARIA;4;0.40;310;26.6;23.1;12.6;Revisado
22/04/2010;10:01:25;5.343;-75.512;104;1.4;;CALDAS;ARANZAZU;4;0.30;193;9.6;45.9;10;Revisado
25/04/2010;05:00:37;5.438;-74.809;30;2;;CALDAS;LA_DORADA;5;0.70;253;5.1;17.3;12.6;Revisado
26/04/2010;11:48:08;5.388;-74.694;0;2.2;;CALDAS;LA_DORADA;5;0.40;192;4.1;4.4;7.7;Revisado
29/04/2010;21:55:33;4.333;-75.162;6.3;1.3;;CALDAS;VOLCAN_CERRO_MACHIN;4;0.30;174;7.6;19.5;59.6;Revisado
23/05/2010;17:20:54;5.418;-75.348;105.2;2.2;;CALDAS;MARULANDA;6;0.40;170;4.8;21.5;8.4;Revisado
10/06/2010;04:28:46;4.993;-75.615;134.1;1.9;;CALDAS;CHINCHINA;5;0.30;150;5;11.6;14.6;Revisado
26/06/2010;13:52:02;5.452;-75.692;0;1;;CALDAS;RIOSUCIO;4;0.60;217;5.7;19.1;13.6;Revisado
27/06/2010;20:41:26;5.112;-75.737;8.4;1.2;;CALDAS;RISARALDA;4;0.20;222;3.6;6.8;18.5;Revisado
02/07/2010;17:38:54;5.077;-75.861;29.8;1.2;;CALDAS;VITERBO;4;0.10;232;1.8;4.4;3.3;Revisado
14/08/2010;04:06:01;4.34;-75.173;4;1.4;;CALDAS;VOLCAN_CERRO_MACHIN;4;0.20;172;2.6;4.1;4.4;Revisado
16/09/2010;07:29:37;5.43;-74.795;44.8;1.8;;CALDAS;LA_DORADA;8;0.50;85;4.6;6.4;28.6;Revisado
01/10/2010;17:59:10;5.475;-74.793;15.8;1.1;;CALDAS;LA_DORADA;6;0.40;117;5.1;5.8;6.7;Revisado
27/10/2010;01:35:12;5.553;-74.821;12.3;2;;CALDAS;LA_DORADA;4;0.20;230;2.1;3.2;2.2;Revisado
28/10/2010;11:49:56;5.612;-74.721;4.1;1.4;;CALDAS;LA_DORADA;4;0.40;276;5.7;7.4;3.9;Revisado
05/11/2010;17:27:49;5.402;-75.744;95.9;.9;;CALDAS;RIOSUCIO;4;0.50;234;12.3;15.2;15.3;Revisado
24/11/2010;18:26:09;5.367;-74.819;8.8;1.8;;CALDAS;VICTORIA;9;0.40;64;2.7;3.9;6.9;Revisado
30/11/2010;02:16:54;5.452;-74.874;13.8;1;;CALDAS;SAMANA;4;0.30;220;5.9;5.6;13.2;Revisado
09/12/2010;09:43:18;4.605;-75.287;66;1.3;;CALDAS;VOLCAN_NEVADO_DEL_RUIZ;4;0.30;163;9.6;29.2;9.5;Revisado
11/12/2010;05:37:27;5.335;-75.638;96.2;2;;CALDAS;FILADELFIA;11;0.40;133;2.7;5.2;6;Revisado
22/12/2010;22:28:55;5.319;-74.846;13.5;1.2;;CALDAS;VICTORIA;5;0.20;128;2.4;2.9;12.6;Revisado
09/01/2011;02:31:10;5.597;-74.804;9.7;1.1;;CALDAS;LA_DORADA;5;0.40;131;3.7;5.8;6.1;Revisado
16/01/2011;08:37:59;4.946;-75.813;48.5;1.1;;CALDAS;BELALCAZAR;5;0.30;164;3.3;6.5;14;Revisado
22/01/2011;04:55:40;5.233;-75.509;3;1;;CALDAS;ARANZAZU;4;0.30;205;2.7;4;2.6;Revisado
25/01/2011;22:46:49;4.335;-75.217;6;1.7;;CALDAS;VOLCAN_CERRO_MACHIN;4;0.20;169;5.2;5.6;12.3;Revisado
07/02/2011;09:23:33;5.61;-74.698;20.2;1.7;;CALDAS;LA_DORADA;6;0.40;190;4.8;5.4;6.1;Revisado
21/02/2011;22:55:49;5.386;-74.931;4.2;1.1;;CALDAS;VICTORIA;4;0.30;187;3.6;6.5;7.8;Revisado
27/02/2011;10:16:56;4.331;-75.237;4;1.7;;CALDAS;VOLCAN_CERRO_MACHIN;5;0.50;136;5.8;11.9;19.8;Revisado
12/04/2011;13:43:22;4.384;-75.128;4.1;1.6;;CALDAS;VOLCAN_CERRO_MACHIN;5;0.40;148;3.6;10.9;99.9;Revisado
24/04/2011;16:50:24;5.38;-74.825;17.5;.8;;CALDAS;VICTORIA;4;0.30;226;3.1;8;10.4;Revisado
24/04/2011;17:36:54;5.396;-74.904;0;1.5;;CALDAS;VICTORIA;4;0.60;267;10.2;5.5;6.7;Revisado
30/04/2011;22:18:33;5.556;-75.509;4;2.6;;CALDAS;PACORA;7;0.50;165;2.8;5.2;8.3;Revisado
05/05/2011;01:56:56;5.265;-75.749;101.6;1.4;;CALDAS;ANSERMA;4;0.30;241;5.1;9.7;11.7;Revisado
11/05/2011;11:21:09;5.366;-74.996;0;1.2;;CALDAS;SAMANA;4;0.40;143;3.4;5.6;9.2;Revisado
12/05/2011;06:03:12;5.564;-74.766;9.9;1.1;;CALDAS;LA_DORADA;4;0.30;187;3.2;6.2;7.7;Revisado
12/05/2011;10:58:04;5.097;-75.721;4.6;1.8;;CALDAS;RISARALDA;5;0.30;228;3.3;20.1;99.9;Revisado
13/05/2011;11:34:38;5.373;-74.897;10.1;1.1;;CALDAS;VICTORIA;5;0.20;171;3.1;3.7;7.6;Revisado
14/05/2011;05:50:38;5.378;-74.78;22;1.3;;CALDAS;LA_DORADA;5;0.20;165;2.2;3.2;2.6;Revisado
29/05/2011;13:00:52;5.672;-74.676;15.9;1.2;;CALDAS;LA_DORADA;4;0.20;245;3.7;9.1;7.2;Revisado
04/06/2011;01:28:59;5.401;-74.842;10;1.1;;CALDAS;VICTORIA;5;0.40;191;3.2;5.4;8.6;Revisado
04/06/2011;21:51:05;5.166;-75.808;33.8;2.6;;CALDAS;RISARALDA;11;0.40;115;2.3;4.6;14.5;Revisado
18/06/2011;09:29:03;5.059;-75.847;115.7;2.8;;CALDAS;VITERBO;12;0.40;158;2.5;3.9;4.6;Revisado
26/06/2011;09:31:43;4.429;-75.125;4;2.1;;CALDAS;VOLCAN_NEVADO_DEL_RUIZ;5;0.50;147;3.4;5.2;8.3;Revisado
01/07/2011;19:21:14;5.266;-75.462;13.5;1.3;;CALDAS;ARANZAZU;4;0.30;193;3.5;6.7;4.1;Revisado
04/08/2011;21:26:25;5.704;-74.804;0;1.5;;CALDAS;NORCASIA;4;0.40;230;11.2;13.5;4.9;Revisado
20/08/2011;05:08:57;5.626;-74.767;7.4;1.4;;CALDAS;NORCASIA;8;0.30;98;1.7;3.1;4.7;Revisado
21/08/2011;03:00:11;5.486;-75.81;3;2.9;;CALDAS;RIOSUCIO;9;0.40;87;2.3;3.5;7.1;Revisado
27/08/2011;17:39:11;5.218;-75.46;19.9;1.4;;CALDAS;ARANZAZU;4;0.30;196;3.4;5.8;4.2;Revisado
08/09/2011;16:49:17;5.446;-75.546;10.7;1.3;;CALDAS;MARMATO;4;0.30;201;3.2;12.6;5.5;Revisado
18/09/2011;01:52:05;5.362;-74.876;12.5;1.1;;CALDAS;VICTORIA;4;0.50;224;4.2;7.6;20.4;Revisado
18/09/2011;12:41:07;5.365;-74.871;13.5;1.1;;CALDAS;VICTORIA;4;0.20;225;2.2;3.6;9;Revisado
19/09/2011;20:45:36;5.198;-75.688;4;1.8;;CALDAS;RISARALDA;5;0.20;211;1.8;3.7;4.9;Revisado
02/10/2011;07:38:12;5.607;-74.783;8.3;.9;;CALDAS;NORCASIA;4;0.20;271;2.7;5.4;6.2;Revisado
07/10/2011;00:21:54;5.383;-74.876;12.7;1.5;;CALDAS;VICTORIA;5;0.30;178;2.7;3;5.5;Revisado
22/10/2011;06:49:08;5.251;-75.617;108;2.5;;CALDAS;FILADELFIA;18;0.20;99;1.3;1.7;2.4;Revisado
07/11/2011;23:39:40;5.648;-75.514;4.4;2.4;;CALDAS;AGUADAS;7;0.40;184;2;3.9;33.5;Revisado
29/11/2011;20:44:12;5.486;-74.816;12;1.1;;CALDAS;NORCASIA;4;0.50;217;4.4;9;6.9;Revisado
30/11/2011;02:39:16;4.566;-75.158;32.1;1.4;;CALDAS;VOLCAN_NEVADO_DEL_RUIZ;4;0.30;146;2.4;17.7;32.6;Revisado
30/11/2011;22:17:02;5.361;-74.684;1.4;1.1;;CALDAS;LA_DORADA;4;0.40;230;2.6;6.2;6.3;Revisado
06/12/2011;17:58:18;4.424;-75.095;32.4;1.5;;CALDAS;VOLCAN_NEVADO_DEL_RUIZ;6;0.40;142;2.5;7.4;12.6;Revisado
16/12/2011;23:31:39;4.993;-75.655;4.2;1.4;;CALDAS;PALESTINA;5;0.20;147;2.3;2.2;99.9;Revisado
18/12/2011;07:20:13;5.607;-74.873;4;1.1;;CALDAS;NORCASIA;5;0.30;138;2.6;3.9;2.5;Revisado
26/12/2011;00:04:37;5.352;-75.532;7.5;1.5;;CALDAS;LA_MERCED;5;0.40;202;3.2;4.9;9.2;Revisado
30/12/2011;11:12:27;5.63;-74.87;.7;1.2;;CALDAS;NORCASIA;4;0.20;228;3.6;21.1;13.4;Revisado
05/01/2012;22:34:53;5.235;-75.661;95.5;1.4;;CALDAS;FILADELFIA;5;0.40;159;4.8;9.1;8.1;Revisado
14/01/2012;10:20:55;5.512;-74.857;14.9;1;;CALDAS;NORCASIA;6;0.40;160;3.6;6.2;4.5;Revisado
16/01/2012;00:45:02;5.616;-74.854;32;1.1;;CALDAS;NORCASIA;4;0.40;191;3.5;5.8;9.4;Revisado
24/01/2012;22:04:13;5.018;-75.88;115.1;1.7;;CALDAS;VITERBO;6;0.20;122;3.4;4.1;5.2;Revisado
06/02/2012;22:04:29;5.747;-74.793;4.1;1.4;;CALDAS;NORCASIA;4;0.50;179;2.9;5.4;9.2;Revisado
08/02/2012;09:38:11;5.373;-74.872;.2;4.1;4.3;CALDAS;VICTORIA;21;0.50;67;2.3;2.6;5.3;Revisado
08/02/2012;10:01:59;5.391;-74.888;17;1.1;;CALDAS;VICTORIA;4;0.30;217;3.6;6.5;11.2;Revisado
13/02/2012;09:15:26;5.742;-74.798;4;1.3;;CALDAS;NORCASIA;5;0.50;178;3.4;5.7;8.6;Revisado
18/02/2012;04:35:42;5.358;-74.861;1.7;1;;CALDAS;VICTORIA;5;0.40;162;2.8;3.6;6.8;Revisado
22/02/2012;17:30:43;5.373;-74.887;8.4;1.3;;CALDAS;VICTORIA;7;0.30;117;2.6;2.9;8;Revisado
29/02/2012;06:54:32;5.025;-75.387;12;1.6;;CALDAS;MANIZALES;4;0.30;245;4.2;5.6;8.4;Revisado
01/03/2012;09:44:38;5.665;-74.791;110.8;1.6;;CALDAS;NORCASIA;6;0.10;97;2.1;2.3;3;Revisado
16/03/2012;22:47:03;5.299;-74.927;33;1.1;;CALDAS;VICTORIA;4;0.10;166;3.8;3.2;11;Revisado
21/03/2012;01:50:53;4.969;-75.416;14;2;;CALDAS;VILLAMARIA;10;0.60;89;4;4;5.5;Revisado
25/03/2012;14:55:26;5.392;-74.878;16.1;1;;CALDAS;VICTORIA;5;0.30;206;3.5;5.1;11.9;Revisado
03/04/2012;22:12:35;4.333;-75.15;0;1;;CALDAS;VOLCAN_CERRO_MACHIN;5;0.10;176;2.3;3.4;5.7;Revisado
03/04/2012;22:14:35;4.327;-75.178;0;1;;CALDAS;VOLCAN_CERRO_MACHIN;5;0.50;171;3.2;5.5;8.5;Revisado
06/04/2012;06:04:09;5.24;-75.82;40.6;1.2;;CALDAS;ANSERMA;5;0.30;174;2.6;7.5;17.4;Revisado
06/04/2012;06:21:41;5.03;-75.888;115.7;1.8;;CALDAS;VITERBO;9;0.40;125;5;6.8;7.9;Revisado
08/04/2012;06:30:58;5.216;-75.533;4;2.3;;CALDAS;NEIRA;7;0.40;113;2.7;2.7;6.4;Revisado
08/04/2012;06:31:50;5.209;-75.567;0;3.1;;CALDAS;NEIRA;12;0.40;115;2.7;3;4.3;Revisado
08/04/2012;06:47:17;5.226;-75.533;5.1;2.4;;CALDAS;NEIRA;9;0.40;113;2.1;2.5;9.2;Revisado
08/04/2012;07:00:02;5.191;-75.492;3.3;1.5;;CALDAS;NEIRA;6;0.40;142;2.9;4.5;3;Revisado
08/04/2012;19:49:46;5.224;-75.448;13.2;1.9;;CALDAS;ARANZAZU;5;0.30;139;4.1;25.8;15.7;Revisado
09/04/2012;01:22:16;5.21;-75.525;4;2.6;3;CALDAS;NEIRA;11;0.40;112;2.2;2.5;2.8;Revisado
12/04/2012;05:14:45;5.195;-75.493;4;1.7;;CALDAS;NEIRA;6;0.40;143;2.6;3.7;9.7;Revisado
12/04/2012;09:54:36;5.251;-75.066;22.4;1.1;;CALDAS;MARQUETALIA;5;0.30;169;4.4;6.1;4.2;Revisado
13/04/2012;03:12:25;5.012;-75.796;4.5;1.6;;CALDAS;BELALCAZAR;8;0.40;115;2.3;2;5.2;Revisado
26/04/2012;11:04:29;5.406;-74.729;13.2;1.9;;CALDAS;LA_DORADA;10;0.60;131;4.2;5.4;8.4;Revisado
30/04/2012;00:57:58;5.383;-74.855;4;1.7;;CALDAS;VICTORIA;9;0.40;90;1.9;2.3;4.8;Revisado
05/05/2012;13:37:53;5.499;-74.666;4;1.1;;CALDAS;LA_DORADA;5;0.40;176;3.3;5.4;7.8;Revisado
17/05/2012;06:10:39;4.362;-75.146;17.8;.8;;CALDAS;VOLCAN_CERRO_MACHIN;4;0.30;179;3;4;4.6;Revisado
21/05/2012;12:47:36;5.015;-75.929;106.6;1.5;;CALDAS;VITERBO;6;0.30;126;3.6;4.3;5.4;Revisado
29/05/2012;05:30:33;5.028;-75.921;108.7;2.4;;CALDAS;VITERBO;16;0.40;58;2.2;3.1;5.2;Revisado
05/06/2012;22:40:30;4.282;-75.193;0;1.1;;CALDAS;VOLCAN_CERRO_MACHIN;5;0.30;104;2.5;2.5;6.1;Revisado
26/06/2012;14:26:04;5.363;-74.864;6;1.6;;CALDAS;VICTORIA;4;0.20;182;5;5;12.8;Revisado
27/06/2012;00:18:43;5.084;-75.886;107;3;3.3;CALDAS;VITERBO;16;0.40;105;2.1;2.9;4.7;Revisado
08/07/2012;06:23:15;5.316;-74.828;6.9;1.2;;CALDAS;VICTORIA;4;0.30;185;4.6;6.6;6.7;Revisado
14/07/2012;08:12:14;5.3;-74.849;0;1.3;;CALDAS;VICTORIA;4;0.40;218;4.7;8.3;13;Revisado
31/07/2012;02:46:23;4.96;-75.391;19;1.6;;CALDAS;VILLAMARIA;6;0.40;129;2.7;5.3;4.9;Revisado
02/08/2012;22:58:39;5.39;-74.77;23.8;1.4;;CALDAS;LA_DORADA;6;0.40;111;2.4;3.1;2.8;Revisado
