2.455231500000000000e+06 -1.389470000000000027e+02 5.198999999999999844e+00 2.523600000000000065e+01 -1.556000000000000050e+00 -4.472000000000000419e+00 9.140000000000000568e+00 1.017538127049792784e+01 -2.607148160086098443e+01
2.455231520833333489e+06 3.689900000000000091e+01 5.482999999999999652e+00 -8.397999999999999687e+00 5.210000000000000187e-01 -8.332000000000000739e+00 6.769999999999999574e+00 1.073569392261161681e+01 -5.090510559485224462e+01
2.455231541666666511e+06 1.814310000000000116e+02 5.556000000000000050e+00 -3.586899999999999977e+01 2.217000000000000082e+00 -1.146700000000000053e+01 4.815000000000000391e+00 1.243689326158265374e+01 -6.722243641762750599e+01
2.455231562500000000e+06 2.862529999999999859e+02 5.399000000000000021e+00 -5.556400000000000006e+01 3.435000000000000053e+00 -1.369100000000000072e+01 3.387000000000000011e+00 1.410373177566845371e+01 -7.610465316248060219e+01
2.455231583333333489e+06 3.454809999999999945e+02 5.001999999999999780e+00 -6.638700000000000045e+01 4.104000000000000092e+00 -1.487700000000000067e+01 2.564000000000000057e+00 1.509633150801876234e+01 -8.022133312887486056e+01
2.455231604166666511e+06 3.560819999999999936e+02 4.362000000000000099e+00 -6.782299999999999329e+01 4.195000000000000284e+00 -1.496499999999999986e+01 2.380999999999999783e+00 1.515323021668977255e+01 -8.095975339662564352e+01
2.455231625000000000e+06 3.180489999999999782e+02 3.490000000000000213e+00 -5.996200000000000330e+01 3.709999999999999964e+00 -1.396599999999999930e+01 2.835999999999999854e+00 1.425103687455758283e+01 -7.852133302333857046e+01
2.455231645833333489e+06 2.344149999999999920e+02 2.403000000000000025e+00 -4.349000000000000199e+01 2.692000000000000171e+00 -1.195800000000000018e+01 3.882000000000000117e+00 1.257233820735029362e+01 -7.201469189110706282e+01
2.455231666666666511e+06 1.110799999999999983e+02 1.131000000000000005e+00 -1.963800000000000168e+01 1.217000000000000082e+00 -9.086000000000000298e+00 5.434999999999999609e+00 1.058747472252000144e+01 -5.911327508425873134e+01
2.455231687500000000e+06 -4.353699999999999903e+01 -2.899999999999999800e-01 9.900000000000000355e+00 -6.109999999999999876e-01 -5.546000000000000263e+00 7.378999999999999559e+00 9.230804786149471752e+00 -3.692824363332664461e+01
2.455231708333333489e+06 -2.189979999999999905e+02 -1.816999999999999948e+00 4.307900000000000063e+01 -2.665999999999999925e+00 -1.576000000000000068e+00 9.573999999999999844e+00 9.702847623249578390e+00 -9.347769633065642125e+00
2.455231729166666511e+06 -4.034900000000000091e+02 -3.399999999999999911e+00 7.763299999999999557e+01 -4.807999999999999829e+00 2.560000000000000053e+00 1.186500000000000021e+01 1.213803217164957005e+01 1.217552959948992175e+01
2.455231750000000000e+06 -5.845689999999999600e+02 -4.988000000000000433e+00 1.112309999999999945e+02 -6.892999999999999794e+00 6.589999999999999858e+00 1.408999999999999986e+01 1.555494133707999538e+01 2.506584900251121795e+01
2.455231770833333489e+06 -7.499679999999999609e+02 -6.530000000000000249e+00 1.416179999999999950e+02 -8.781000000000000583e+00 1.025000000000000000e+01 1.609400000000000119e+01 1.908086308320459779e+01 3.249238019471256678e+01
2.455231791666666511e+06 -8.884070000000000391e+02 -7.974999999999999645e+00 1.667680000000000007e+02 -1.034500000000000064e+01 1.330100000000000016e+01 1.773499999999999943e+01 2.216860000090217753e+01 3.686938073652623871e+01
2.455231812500000000e+06 -9.903630000000000564e+02 -9.278000000000000469e+00 1.850130000000000052e+02 -1.148300000000000054e+01 1.554800000000000004e+01 1.889999999999999858e+01 2.447346121822575427e+01 3.944226904088867514e+01
2.455231833333333489e+06 -1.048732999999999947e+03 -1.040199999999999925e+01 1.951490000000000009e+02 -1.211800000000000033e+01 1.684799999999999898e+01 1.950499999999999901e+01 2.577402042755456435e+01 4.081974877065690777e+01
2.455231854166666511e+06 -1.059342000000000098e+03 -1.131499999999999950e+01 1.965140000000000100e+02 -1.220800000000000018e+01 1.712000000000000099e+01 1.950499999999999901e+01 2.595263811253106212e+01 4.127419066893538968e+01
2.455231875000000000e+06 -1.021259999999999991e+03 -1.199900000000000055e+01 1.890279999999999916e+02 -1.174900000000000055e+01 1.635399999999999920e+01 1.889399999999999835e+01 2.498872849906533133e+01 4.087834320314968295e+01
2.455231895833333489e+06 -9.368809999999999718e+02 -1.244299999999999962e+01 1.731930000000000121e+02 -1.077100000000000080e+01 1.460399999999999920e+01 1.771000000000000085e+01 2.295475802529837139e+01 3.950963501449380288e+01
2.455231916666666511e+06 -8.117720000000000482e+02 -1.264799999999999969e+01 1.500589999999999975e+02 -9.339999999999999858e+00 1.199300000000000033e+01 1.602599999999999980e+01 2.001661122667870529e+01 3.680921450927251470e+01
2.455231937500000000e+06 -6.542870000000000346e+02 -1.262400000000000055e+01 1.211500000000000057e+02 -7.548000000000000043e+00 8.694000000000000838e+00 1.394999999999999929e+01 1.643740052441382815e+01 3.193222554910059685e+01
2.455231958333333489e+06 -4.749730000000000132e+02 -1.238899999999999935e+01 8.835500000000000398e+01 -5.514999999999999680e+00 4.929000000000000270e+00 1.161599999999999966e+01 1.261849820699753444e+01 2.299289681225139148e+01
2.455231979166666511e+06 -2.858229999999999791e+02 -1.196899999999999942e+01 5.380799999999999983e+01 -3.371999999999999886e+00 9.439999999999999503e-01 9.172000000000000597e+00 9.220451182019241188e+00 5.876301784826878816e+00
2.455232000000000000e+06 -9.941800000000000637e+01 -1.139400000000000013e+01 1.973999999999999844e+01 -1.258000000000000007e+00 -3.001999999999999780e+00 6.777000000000000135e+00 7.412134173097515877e+00 -2.389185134572940328e+01
2.455232020833333489e+06 7.195699999999999363e+01 -1.069599999999999973e+01 -1.166900000000000048e+01 6.899999999999999467e-01 -6.652999999999999581e+00 4.581999999999999851e+00 8.078188720251587185e+00 -5.544435457758054753e+01
2.455232041666666511e+06 2.171670000000000016e+02 -9.907000000000000028e+00 -3.842799999999999727e+01 2.350000000000000089e+00 -9.778999999999999915e+00 2.728000000000000203e+00 1.015238026277581795e+01 -7.441275135273501462e+01
2.455232062500000000e+06 3.269839999999999804e+02 -9.057999999999999829e+00 -5.886699999999999733e+01 3.617999999999999883e+00 -1.218399999999999928e+01 1.330000000000000071e+00 1.225637613652583546e+01 -8.377028418457355485e+01
2.455232083333333489e+06 3.946800000000000068e+02 -8.175000000000000711e+00 -7.173799999999999955e+01 4.416000000000000369e+00 -1.372300000000000075e+01 4.759999999999999787e-01 1.373125285616720426e+01 -8.801341825512187711e+01
2.455232104166666511e+06 4.164300000000000068e+02 -7.278999999999999915e+00 -7.628799999999999670e+01 4.698000000000000398e+00 -1.430799999999999983e+01 2.159999999999999976e-01 1.430963032366664578e+01 -8.913510285596353810e+01
2.455232125000000000e+06 3.914940000000000282e+02 -6.386999999999999567e+00 -7.230400000000000205e+01 4.450000000000000178e+00 -1.391300000000000026e+01 5.629999999999999449e-01 1.392438644967885075e+01 -8.768274749088119790e+01
2.455232145833333489e+06 3.221759999999999877e+02 -5.508000000000000007e+00 -6.011099999999999710e+01 3.693999999999999950e+00 -1.257699999999999996e+01 1.493999999999999995e+00 1.266542399606108660e+01 -8.322567814725483970e+01
2.455232166666666511e+06 2.135709999999999980e+02 -4.647000000000000242e+00 -4.054399999999999693e+01 2.482000000000000206e+00 -1.039400000000000013e+01 2.947000000000000064e+00 1.080370515147465582e+01 -7.417043098882655272e+01
2.455232187500000000e+06 7.313100000000000023e+01 -3.802000000000000046e+00 -1.488199999999999967e+01 8.940000000000000169e-01 -7.512999999999999901e+00 4.831000000000000405e+00 8.932173867541989054e+00 -5.725822171863996601e+01
2.455232208333333489e+06 -8.990399999999999636e+01 -2.971000000000000085e+00 1.524200000000000088e+01 -9.689999999999999725e-01 -4.121999999999999886e+00 7.028999999999999915e+00 8.148479919592364951e+00 -3.038853882211216018e+01
2.455232229166666511e+06 -2.651720000000000255e+02 -2.145999999999999908e+00 4.795000000000000284e+01 -2.990000000000000213e+00 -4.380000000000000004e-01 9.407000000000000028e+00 9.417191354114027746e+00 -2.665827555917904323e+00
2.455232250000000000e+06 -4.418929999999999723e+02 -1.320000000000000062e+00 8.124399999999999977e+01 -5.044999999999999929e+00 3.310000000000000053e+00 1.182499999999999929e+01 1.227952462434926595e+01 1.563775330491684734e+01
2.455232270833333489e+06 -6.095599999999999454e+02 -4.859999999999999876e-01 1.131359999999999957e+02 -7.011999999999999567e+00 6.892999999999999794e+00 1.414199999999999946e+01 1.573243824078137010e+01 2.598522341491763399e+01
2.455232291666666511e+06 -7.585769999999999982e+02 3.609999999999999876e-01 1.417649999999999864e+02 -8.775000000000000355e+00 1.009900000000000020e+01 1.622700000000000031e+01 1.911296235542779698e+01 3.189639136250516316e+01
2.455232312500000000e+06 -8.808029999999999973e+02 1.221000000000000085e+00 1.655130000000000052e+02 -1.023600000000000065e+01 1.274200000000000088e+01 1.796600000000000108e+01 2.202579669387693428e+01 3.534535397151901037e+01
2.455232333333333489e+06 -9.699819999999999709e+02 2.092999999999999972e+00 1.830939999999999941e+02 -1.131499999999999950e+01 1.467600000000000016e+01 1.926800000000000068e+01 2.422066885946793846e+01 3.729570484825568144e+01
2.455232354166666511e+06 -1.022024999999999977e+03 2.968999999999999861e+00 1.936270000000000095e+02 -1.195800000000000018e+01 1.580400000000000027e+01 2.007100000000000151e+01 2.554626111586586035e+01 3.821706214502869159e+01
2.455232375000000000e+06 -1.035161000000000058e+03 3.838000000000000078e+00 1.966750000000000114e+02 -1.214000000000000057e+01 1.607600000000000051e+01 2.034400000000000119e+01 2.592905921933921931e+01 3.831608739560802235e+01
2.455232395833333489e+06 -1.009932000000000016e+03 4.682000000000000384e+00 1.922640000000000100e+02 -1.186299999999999955e+01 1.549900000000000055e+01 2.008899999999999864e+01 2.537295650885012677e+01 3.765078788006223220e+01
2.455232416666666511e+06 -9.490700000000000500e+02 5.482000000000000206e+00 1.808629999999999995e+02 -1.115499999999999936e+01 1.412899999999999956e+01 1.933599999999999852e+01 2.394805914891642828e+01 3.615595657264054097e+01
2.455232437500000000e+06 -8.572490000000000236e+02 6.214000000000000412e+00 1.633449999999999989e+02 -1.007099999999999973e+01 1.206799999999999962e+01 1.814600000000000080e+01 2.179252027646182910e+01 3.362589837983664864e+01
2.455232458333333489e+06 -7.407500000000000000e+02 6.852000000000000313e+00 1.409300000000000068e+02 -8.685999999999999943e+00 9.457000000000000739e+00 1.660200000000000031e+01 1.910657617156983079e+01 2.966714398782935547e+01
2.455232479166666511e+06 -6.070470000000000255e+02 7.368999999999999773e+00 1.150919999999999987e+02 -7.091999999999999638e+00 6.469999999999999751e+00 1.480599999999999916e+01 1.615792486676429718e+01 2.360460653483181659e+01
2.455232500000000000e+06 -4.643580000000000041e+02 7.738999999999999879e+00 8.747299999999999898e+01 -5.387999999999999901e+00 3.294000000000000039e+00 1.286999999999999922e+01 1.328485363110937634e+01 1.435632829170814873e+01
